1447
16610
307
405
0 43 86
1122 1067 88
1122 1081 72
1122 1188 53
1122 1421 33
1123 32 28
1123 170 71
1123 250 68
1123 403 83
1123 536 6
1123 712 94
1123 852 32
1123 909 19
1123 1057 59
1123 1076 61
1123 1105 49
1123 1121 50
1124 51 91
1124 80 93
1124 281 94
1124 406 15
1124 494 8
1124 662 15
1124 702 73
1124 873 50
1124 924 74
1124 949 34
1124 1281 89
1125 20 24
1125 38 29
1125 518 93
1125 910 98
1125 938 3
1125 1130 29
1125 1229 78
1125 1351 29
1126 24 78
1126 229 32
1126 254 29
1126 401 20
1126 874 22
1126 1017 100
1126 1024 71
1126 1134 79
1126 1378 16
1127 263 30
1127 385 79
1127 451 69
1127 522 76
1127 591 62
1127 678 92
1127 750 61
1127 800 3
1127 801 3
1127 924 44
1127 1098 12
1127 1108 39
1127 1350 71
1128 172 97
1128 263 32
1128 524 93
1128 525 56
1128 528 70
1128 608 87
1128 641 15
1128 789 24
1128 847 72
1128 893 27
1128 991 37
1128 1065 42
1128 1116 12
1129 71 35
1129 343 12
1129 595 11
1129 789 97
1129 883 26
1129 992 78
1129 1030 57
1130 4 60
1130 313 54
1130 913 28
1130 980 47
1130 1125 29
1130 1223 39
1130 1254 95
1130 1269 19
1130 1344 7
1130 1362 37
1130 1404 33
1131 297 100
1131 428 20
1131 889 73
1131 1419 50
1131 1424 72
1132 25 35
1132 60 60
1132 78 22
1132 382 24
1132 931 73
1132 954 23
1132 970 57
1132 1085 99
1133 61 35
1133 160 96
1133 214 50
1133 303 44
1133 544 37
1133 634 27
1133 723 96
1133 955 30
1133 972 49
1133 1013 24
1133 1103 14
1133 1376 51
1133 1422 26
1134 111 69
1134 248 25
1134 264 29
1134 321 31
1134 329 6
1134 400 81
1134 429 27
1134 522 95
1134 692 14
1134 937 97
1134 1039 53
1134 1049 51
1134 1077 72
1134 1126 79
1134 1336 7
1134 1367 65
1134 1415 23
1135 13 37
1135 290 63
1135 311 68
1135 314 21
1135 427 45
1135 450 48
1135 501 87
1135 707 97
1135 856 30
1135 925 22
1135 996 33
1135 1033 72
1136 40 82
1136 98 17
1136 115 91
1136 729 36
1136 867 81
1136 914 75
1137 63 81
1137 112 10
1137 234 92
1137 265 61
1137 272 77
1137 304 48
1137 496 75
1137 990 16
1137 1017 94
1137 1026 4
1137 1314 40
1137 1333 29
1137 1358 5
1138 55 14
1138 79 44
1138 310 67
1138 415 86
1138 600 72
1138 629 44
1138 637 78
1138 951 78
1138 980 88
1138 1220 44
1138 1283 16
1138 1330 27
1138 1398 45
1138 1438 24
1139 282 17
1139 685 37
1139 913 22
1139 1284 96
1139 1403 54
1140 236 75
1140 338 41
1140 353 94
1140 744 92
1140 779 27
1140 879 83
1140 954 25
1140 1054 90
1140 1179 16
1140 1367 36
1141 13 90
1141 287 51
1141 325 37
1141 436 59
1141 616 99
1141 662 97
1141 722 46
1141 850 93
1141 945 67
1141 1152 22
1141 1173 84
1141 1386 30
1142 46 97
1142 100 41
1142 180 3
1142 309 38
1142 343 64
1142 455 99
1142 493 47
1142 757 22
1142 775 39
1142 877 60
1142 930 67
1142 1182 9
1142 1248 20
1143 217 18
1143 220 10
1143 229 81
1143 488 37
1143 544 40
1143 554 20
1143 681 58
1143 866 36
1143 868 47
1143 966 2
1143 1056 7
1143 1439 8
1144 191 13
1144 195 98
1144 244 79
1144 263 49
1144 416 84
1144 485 100
1144 542 64
1144 576 7
1144 645 12
1144 707 59
1144 715 83
1144 725 22
1144 741 7
1144 858 27
1144 1112 82
1144 1248 69
1145 308 84
1145 330 42
1145 437 98
1145 540 10
1145 576 5
1145 890 51
1145 945 10
1145 1064 70
1145 1170 70
1145 1186 14
1145 1254 62
1145 1280 49
1146 12 15
1146 50 34
1146 258 63
1146 319 93
1146 430 38
1146 467 99
1146 800 60
1146 826 88
1146 861 88
1146 1272 39
1147 265 73
1147 275 81
1147 385 56
1147 579 32
1147 593 57
1147 719 54
1147 784 51
1147 849 82
1147 1082 96
1147 1095 95
1147 1180 80
1147 1334 41
1148 44 81
1148 100 63
1148 129 30
1148 211 32
1148 220 3
1148 449 81
1148 620 63
1148 652 77
1148 764 38
1148 856 3
1148 909 64
1148 1217 33
1149 22 3
1149 243 15
1149 503 95
1149 605 94
1149 636 99
1149 688 67
1149 796 83
1149 852 39
1149 920 78
1149 992 61
1149 1203 15
1149 1250 71
1149 1278 92
1150 107 70
1150 115 43
1150 207 78
1150 275 99
1150 338 32
1150 518 74
1150 635 60
1150 800 6
1150 958 7
1150 1190 83
1150 1240 15
1151 1 54
1151 76 31
1151 207 48
1151 289 96
1151 325 70
1151 357 89
1151 529 9
1151 534 100
1151 646 88
1151 689 13
1151 715 52
1151 729 6
1151 995 62
1151 1214 88
1151 1413 88
1152 97 34
1152 183 33
1152 202 7
1152 372 73
1152 484 7
1152 495 91
1152 570 38
1152 659 26
1152 739 88
1152 816 63
1152 859 62
1152 962 39
1152 1009 61
1152 1119 1
1152 1141 22
1152 1242 82
1152 1341 12
1153 238 57
1153 366 100
1153 419 67
1153 522 7
1153 605 17
1153 722 56
1153 758 94
1153 775 44
1153 839 54
1153 1002 91
1153 1180 84
1153 1270 15
1154 152 30
1154 185 91
1154 293 29
1154 422 48
1154 478 1
1154 630 38
1154 717 77
1154 1036 44
1154 1194 34
1154 1289 96
1154 1381 29
1155 69 99
1155 176 28
1155 179 19
1155 235 23
1155 264 11
1155 317 36
1155 371 51
1155 426 79
1155 611 47
1155 631 57
1155 710 63
1155 1079 88
1155 1091 23
1155 1214 39
1155 1347 56
1156 33 42
1156 89 40
1156 319 88
1156 368 38
1156 452 14
1156 657 41
1156 939 2
1156 1079 5
1156 1326 23
1157 0 53
1157 101 26
1157 129 16
1157 219 85
1157 356 46
1157 679 26
1157 827 73
1157 944 19
1157 985 36
1157 1031 36
1157 1054 40
1157 1226 62
1158 75 48
1158 201 17
1158 698 48
1158 1044 79
1158 1172 45
1158 1217 76
1158 1372 57
1158 1376 54
1158 1405 69
1159 41 52
1159 181 62
1159 397 19
1159 423 18
1159 783 28
1159 843 12
1159 1100 53
1159 1316 58
1160 273 90
1160 289 18
1160 372 4
1160 388 53
1160 423 75
1160 574 93
1160 584 75
1160 940 27
1160 1025 44
1160 1043 47
1160 1397 29
1161 50 8
1161 81 26
1161 96 94
1161 304 89
1161 438 7
1161 473 72
1161 510 24
1161 527 55
1161 600 24
1161 1215 9
1162 49 22
1162 217 65
1162 807 4
1162 837 45
1162 1110 36
1162 1441 64
1163 176 4
1163 200 1
1163 264 86
1163 286 56
1163 423 13
1163 477 65
1163 673 29
1163 794 94
1163 876 54
1163 1049 5
1163 1088 82
1163 1209 56
1163 1384 75
1164 143 23
1164 164 85
1164 343 88
1164 396 8
1164 416 43
1164 635 35
1164 848 82
1164 972 80
1164 1074 76
1164 1110 69
1164 1260 80
1164 1360 21
1164 1382 12
1164 1385 32
1165 88 17
1165 277 87
1165 436 49
1165 486 42
1165 504 51
1165 539 15
1165 823 53
1165 830 19
1165 833 63
1165 847 2
1165 972 73
1165 1038 34
1165 1099 24
1165 1285 4
1166 53 62
1166 199 37
1166 318 67
1166 577 54
1166 664 62
1166 733 1
1166 893 61
1166 943 20
1166 965 67
1166 1306 100
1166 1386 55
1166 1429 21
1167 385 57
1167 656 32
1167 676 5
1167 920 80
1167 959 97
1167 986 5
1167 1093 90
1168 42 86
1168 276 63
1168 508 22
1168 649 10
1168 866 62
1168 939 26
1168 1072 5
1168 1086 77
1168 1170 54
1168 1357 20
1168 1419 52
1169 20 71
1169 47 16
1169 176 29
1169 274 65
1169 419 1
1169 579 45
1169 613 36
1169 614 46
1169 951 41
1169 986 31
1169 1014 81
1169 1065 24
1169 1269 86
1169 1285 97
1169 1291 22
1169 1311 89
1170 54 39
1170 320 47
1170 490 65
1170 834 1
1170 1145 70
1170 1168 54
1170 1291 94
1171 13 89
1171 47 12
1171 83 82
1171 786 75
1171 934 31
1171 1368 91
1172 10 9
1172 22 98
1172 52 74
1172 231 90
1172 248 18
1172 283 15
1172 542 87
1172 585 27
1172 595 14
1172 804 8
1172 971 40
1172 1158 45
1172 1199 60
1172 1420 12
1173 208 14
1173 247 86
1173 388 22
1173 392 99
1173 452 62
1173 593 89
1173 624 20
1173 697 35
1173 789 80
1173 940 94
1173 952 68
1173 1141 84
1173 1182 33
1173 1210 81
1173 1339 59
1173 1365 25
1174 80 38
1174 87 97
1174 88 26
1174 264 86
1174 394 48
1174 423 54
1174 593 51
1174 598 70
1174 622 43
1174 673 37
1174 809 99
1174 949 60
1174 998 10
1174 1105 9
1174 1282 3
1174 1414 11
1175 119 64
1175 314 65
1175 325 94
1175 333 66
1175 388 30
1175 694 10
1175 737 18
1175 801 17
1175 957 54
1175 1084 96
1175 1098 64
1175 1311 44
1175 1380 82
1176 88 91
1176 108 63
1176 117 36
1176 120 3
1176 157 67
1176 242 31
1176 343 60
1176 651 98
1176 667 38
1176 812 15
1176 814 98
1176 826 70
1176 946 72
1176 981 14
1176 1424 87
1177 115 4
1177 204 85
1177 242 28
1177 257 45
1177 431 93
1177 482 79
1177 495 92
1177 577 40
1177 603 74
1177 730 52
1177 749 86
1177 895 66
1177 1072 93
1177 1242 62
1177 1305 47
1178 93 38
1178 238 15
1178 398 70
1178 411 40
1178 430 36
1178 569 8
1178 604 47
1178 654 42
1178 696 89
1178 731 84
1178 770 65
1178 1054 55
1178 1275 9
1178 1302 36
1179 151 66
1179 304 16
1179 356 95
1179 545 20
1179 572 86
1179 766 9
1179 1140 16
1179 1409 71
1180 186 100
1180 278 15
1180 337 38
1180 405 35
1180 735 63
1180 803 36
1180 923 28
1180 937 72
1180 1050 22
1180 1051 90
1180 1147 80
1180 1153 84
1180 1189 36
1180 1227 85
1181 40 83
1181 459 6
1181 636 74
1181 965 97
1181 1081 47
1181 1089 10
1181 1114 31
1181 1273 82
1181 1299 32
1181 1310 5
1181 1442 22
1182 11 68
1182 24 2
1182 301 18
1182 339 41
1182 502 51
1182 563 54
1182 659 83
1182 931 80
1182 977 81
1182 1113 92
1182 1142 9
1182 1173 33
1182 1327 53
1182 1372 18
1183 62 48
1183 286 77
1183 521 83
1183 698 77
1183 713 26
1183 826 36
1183 837 11
1183 841 68
1183 1104 70
1183 1201 22
1183 1371 55
1183 1431 58
1184 147 5
1184 148 9
1184 226 65
1184 229 55
1184 369 96
1184 598 62
1184 626 78
1184 699 52
1184 729 40
1184 783 63
1184 864 28
1184 905 64
1184 1334 24
1185 315 12
1185 518 84
1185 550 13
1185 586 7
1185 711 70
1185 991 96
1185 1047 28
1185 1228 26
1185 1307 62
1185 1318 68
1185 1388 38
1185 1398 92
1185 1445 96
1186 96 94
1186 203 63
1186 426 69
1186 508 97
1186 800 71
1186 825 79
1186 878 11
1186 879 8
1186 1041 86
1186 1145 14
1186 1284 4
1186 1380 81
1187 43 96
1187 205 62
1187 251 39
1187 660 60
1187 685 35
1187 764 39
1187 766 67
1187 998 28
1188 372 25
1188 373 78
1188 680 11
1188 723 81
1188 752 52
1188 918 62
1188 936 24
1188 1022 25
1188 1122 53
1188 1271 100
1188 1272 78
1189 6 96
1189 22 24
1189 38 75
1189 284 84
1189 396 91
1189 434 58
1189 495 74
1189 658 53
1189 883 24
1189 893 93
1189 1031 34
1189 1064 36
1189 1088 37
1189 1108 82
1189 1115 75
1189 1180 36
1189 1269 8
1189 1273 27
1189 1355 5
1189 1374 82
1189 1412 38
1189 1424 39
1190 397 63
1190 408 26
1190 440 29
1190 479 49
1190 529 40
1190 536 96
1190 565 4
1190 572 84
1190 617 83
1190 726 56
1190 742 65
1190 799 89
1190 916 95
1190 1083 82
1190 1150 83
1190 1352 68
1190 1356 28
1190 1380 65
1191 4 5
1191 143 62
1191 517 41
1191 642 99
1191 655 49
1191 736 30
1191 767 60
1191 853 18
1191 859 69
1191 968 72
1191 1024 77
1191 1193 21
1191 1208 85
1191 1236 50
1192 112 74
1192 142 65
1192 278 17
1192 380 12
1192 479 82
1192 577 11
1192 701 53
1192 780 20
1192 876 55
1192 1052 69
1192 1072 80
1192 1092 46
1193 198 80
1193 303 95
1193 398 59
1193 469 63
1193 532 59
1193 653 19
1193 690 38
1193 850 44
1193 852 37
1193 904 34
1193 917 20
1193 1191 21
1193 1294 15
1193 1332 16
1194 73 49
1194 247 37
1194 364 63
1194 447 91
1194 519 17
1194 1117 44
1194 1154 34
1194 1272 26
1195 72 85
1195 75 55
1195 113 98
1195 135 21
1195 205 31
1195 226 15
1195 245 9
1195 249 9
1195 345 36
1195 406 54
1195 444 97
1195 548 53
1195 766 38
1195 783 85
1195 974 91
1195 1020 73
1195 1048 33
1195 1201 91
1195 1292 76
1195 1312 62
1195 1445 43
1196 84 14
1196 106 24
1196 113 30
1196 314 20
1196 322 4
1196 464 25
1196 533 16
1196 588 30
1196 699 78
1196 724 46
1196 970 69
1196 1008 85
1196 1034 47
1196 1317 6
1197 37 50
1197 177 89
1197 223 5
1197 355 27
1197 415 34
1197 839 41
1197 896 93
1197 963 8
1197 977 73
1197 1074 77
1197 1081 60
1197 1260 25
1197 1444 52
1198 98 96
1198 101 35
1198 208 52
1198 567 35
1198 789 63
1198 805 21
1198 977 71
1198 999 2
1198 1111 37
1198 1369 60
1199 4 100
1199 262 64
1199 278 23
1199 554 93
1199 563 43
1199 618 35
1199 656 90
1199 761 65
1199 771 60
1199 872 100
1199 1041 73
1199 1068 32
1199 1089 50
1199 1172 60
1199 1249 26
1199 1316 1
1199 1420 99
1200 0 74
1200 46 53
1200 50 11
1200 395 45
1200 688 61
1200 793 5
1200 970 90
1200 1079 65
1201 18 41
1201 128 17
1201 141 10
1201 293 61
1201 315 66
1201 595 45
1201 792 89
1201 827 80
1201 872 16
1201 883 2
1201 900 84
1201 947 65
1201 1000 94
1201 1183 22
1201 1195 91
1201 1354 60
1201 1415 12
1202 163 2
1202 347 56
1202 387 91
1202 813 50
1202 829 12
1202 921 8
1202 990 100
1202 1044 86
1202 1324 95
1202 1338 83
1203 131 84
1203 255 21
1203 340 74
1203 516 5
1203 771 14
1203 1042 30
1203 1149 15
1204 32 10
1204 48 5
1204 187 47
1204 192 28
1204 732 51
1204 842 40
1204 919 30
1204 1245 48
1204 1330 95
1204 1339 86
1204 1383 65
1204 1419 5
1205 21 56
1205 32 45
1205 65 7
1205 96 37
1205 177 77
1205 318 28
1205 1056 29
1205 1106 2
1205 1343 64
1205 1370 21
1205 1393 74
1205 1436 94
1206 154 20
1206 221 28
1206 226 49
1206 335 58
1206 338 39
1206 414 85
1206 596 53
1206 716 62
1206 1325 33
1207 700 51
1207 833 58
1207 848 35
1207 947 11
1207 1255 59
1207 1341 4
1208 270 7
1208 345 51
1208 373 38
1208 452 45
1208 478 65
1208 743 16
1208 1077 6
1208 1191 85
1208 1270 69
1208 1408 66
1209 21 62
1209 42 43
1209 445 78
1209 563 56
1209 571 94
1209 742 56
1209 749 33
1209 777 99
1209 1163 56
1209 1353 6
1209 1358 54
1210 423 88
1210 497 63
1210 554 28
1210 655 34
1210 722 55
1210 1006 98
1210 1112 100
1210 1117 73
1210 1173 81
1210 1329 85
1210 1404 40
1210 1433 55
1211 77 80
1211 119 81
1211 143 27
1211 150 34
1211 603 22
1211 700 24
1211 722 68
1211 839 50
1211 1110 45
1211 1343 60
1211 1346 51
1212 199 32
1212 239 61
1212 308 1
1212 320 7
1212 332 54
1212 532 28
1212 554 22
1212 666 52
1212 699 24
1212 1047 52
1212 1217 85
1212 1296 7
1212 1317 41
1213 137 99
1213 412 60
1213 433 19
1213 571 98
1213 669 12
1213 802 78
1213 827 84
1213 1322 52
1214 147 41
1214 232 10
1214 265 91
1214 391 98
1214 426 36
1214 446 45
1214 683 8
1214 714 39
1214 1151 88
1214 1155 39
1214 1216 50
1215 149 20
1215 442 55
1215 514 90
1215 692 13
1215 757 88
1215 885 39
1215 944 76
1215 990 85
1215 1093 75
1215 1161 9
1215 1285 88
1216 51 50
1216 135 45
1216 162 18
1216 193 56
1216 210 31
1216 456 80
1216 637 2
1216 663 71
1216 738 32
1216 827 87
1216 934 37
1216 1080 40
1216 1099 29
1216 1214 50
1216 1263 29
1217 155 33
1217 248 68
1217 592 62
1217 869 7
1217 980 74
1217 1148 33
1217 1158 76
1217 1212 85
1218 74 16
1218 94 90
1218 235 46
1218 412 4
1218 480 16
1218 939 22
1218 983 61
1218 997 61
1218 1343 99
1218 1351 6
1218 1404 93
1219 33 13
1219 117 96
1219 233 92
1219 467 98
1219 553 3
1219 686 27
1219 699 55
1219 727 83
1219 898 35
1220 58 98
1220 60 28
1220 121 44
1220 218 60
1220 439 76
1220 526 57
1220 610 97
1220 630 48
1220 868 97
1220 910 22
1220 916 14
1220 961 76
1220 1116 42
1220 1138 44
1220 1422 5
1220 1439 82
1221 214 21
1221 333 92
1221 848 90
1221 1330 41
1222 44 20
1222 170 12
1222 180 71
1222 271 7
1222 416 86
1222 548 28
1222 604 82
1222 740 100
1222 935 90
1222 1044 23
1222 1065 91
1222 1235 13
1222 1342 12
1222 1369 29
1222 1370 96
1223 65 93
1223 267 74
1223 277 23
1223 473 41
1223 511 7
1223 1015 62
1223 1130 39
1223 1366 13
1223 1421 18
1223 1435 46
1224 78 66
1224 267 52
1224 369 53
1224 560 47
1224 643 10
1224 838 67
1224 924 44
1224 977 23
1224 1003 66
1224 1028 33
1224 1246 52
1225 102 44
1225 151 80
1225 172 36
1225 528 24
1225 612 53
1225 648 95
1225 700 85
1225 786 69
1225 985 85
1225 1350 95
1226 237 36
1226 489 66
1226 490 39
1226 505 58
1226 732 45
1226 1047 58
1226 1157 62
1227 30 19
1227 104 84
1227 158 38
1227 520 4
1227 816 39
1227 854 69
1227 865 59
1227 1089 50
1227 1180 85
1228 69 67
1228 118 90
1228 187 63
1228 307 35
1228 549 55
1228 961 71
1228 1185 26
1228 1236 64
1228 1249 66
1229 41 72
1229 463 98
1229 471 8
1229 542 100
1229 548 78
1229 583 64
1229 631 9
1229 700 88
1229 829 95
1229 840 28
1229 923 83
1229 977 51
1229 1125 78
1229 1336 95
1229 1351 4
1230 582 67
1230 627 68
1230 877 26
1230 972 20
1230 1071 69
1230 1104 66
1231 46 23
1231 111 66
1231 179 42
1231 245 36
1231 331 69
1231 536 48
1231 685 55
1231 825 24
1231 996 11
1231 1026 13
1231 1041 74
1231 1055 88
1231 1066 60
1231 1075 87
1231 1103 93
1231 1266 12
1231 1269 78
1231 1437 17
1232 612 5
1232 742 81
1232 856 95
1232 872 29
1232 987 38
1232 1047 44
1232 1057 71
1233 137 17
1233 309 4
1233 363 71
1233 474 86
1233 770 75
1233 1035 37
1233 1264 8
1233 1364 15
1234 8 94
1234 27 28
1234 133 68
1234 198 63
1234 310 14
1234 491 1
1234 693 95
1234 712 54
1234 780 51
1234 837 48
1234 866 37
1234 869 11
1234 988 63
1234 1071 89
1235 1 54
1235 139 78
1235 177 70
1235 180 26
1235 248 72
1235 329 80
1235 493 38
1235 516 59
1235 551 50
1235 696 89
1235 698 90
1235 730 16
1235 932 56
1235 1006 79
1235 1222 13
1235 1265 20
1236 30 81
1236 36 16
1236 46 18
1236 103 6
1236 201 93
1236 523 9
1236 659 56
1236 862 95
1236 1014 17
1236 1018 58
1236 1032 61
1236 1191 50
1236 1228 64
1237 38 22
1237 141 31
1237 406 3
1237 439 25
1237 1015 42
1237 1289 50
1238 269 73
1238 466 90
1238 698 33
1238 798 36
1238 806 29
1238 1073 84
1238 1102 85
1238 1251 9
1238 1300 62
1238 1321 13
1239 191 95
1239 197 82
1239 255 23
1239 451 4
1239 457 14
1239 476 29
1239 650 15
1239 703 45
1239 878 65
1239 882 96
1239 1006 10
1239 1041 81
1239 1321 75
1239 1332 41
1239 1375 6
1239 1395 88
1240 51 89
1240 152 100
1240 195 33
1240 197 12
1240 487 38
1240 615 51
1240 638 97
1240 891 94
1240 1097 17
1240 1117 27
1240 1150 15
1241 139 69
1241 177 57
1241 251 93
1241 515 5
1241 557 57
1241 757 41
1241 1096 76
1242 164 98
1242 378 14
1242 430 81
1242 497 16
1242 507 68
1242 580 73
1242 600 94
1242 628 28
1242 716 91
1242 724 91
1242 750 27
1242 939 33
1242 949 30
1242 1099 12
1242 1152 82
1242 1177 62
1242 1318 38
1242 1445 31
1243 170 57
1243 427 75
1243 624 95
1243 750 31
1243 887 84
1243 1063 74
1243 1113 75
1243 1268 82
1243 1393 42
1243 1402 7
1244 111 52
1244 119 76
1244 286 14
1244 346 77
1244 400 95
1244 566 33
1244 668 32
1244 815 83
1244 906 94
1244 1085 82
1244 1103 32
1244 1295 55
1245 73 92
1245 220 30
1245 339 8
1245 348 54
1245 402 76
1245 416 44
1245 550 74
1245 649 81
1245 804 56
1245 831 37
1245 883 21
1245 1011 98
1245 1119 84
1245 1204 48
1245 1398 23
1245 1434 49
1246 76 93
1246 409 31
1246 423 3
1246 440 58
1246 894 85
1246 1005 87
1246 1021 41
1246 1023 11
1246 1089 98
1246 1224 52
1246 1389 96
1247 92 76
1247 121 30
1247 144 81
1247 209 9
1247 620 9
1247 900 80
1247 959 60
1247 970 9
1247 980 43
1247 1088 20
1247 1330 98
1247 1376 12
1248 90 24
1248 172 83
1248 244 27
1248 260 15
1248 312 55
1248 352 84
1248 554 35
1248 651 12
1248 699 2
1248 858 51
1248 1039 79
1248 1043 18
1248 1085 30
1248 1142 20
1248 1144 69
1248 1266 40
1249 13 15
1249 30 36
1249 58 88
1249 104 93
1249 142 97
1249 204 81
1249 360 51
1249 365 94
1249 373 24
1249 610 24
1249 620 66
1249 748 69
1249 756 2
1249 875 20
1249 876 1
1249 941 25
1249 1089 26
1249 1094 81
1249 1118 11
1249 1199 26
1249 1228 66
1249 1257 70
1249 1363 41
1249 1385 69
1249 1431 44
1250 109 96
1250 233 46
1250 290 22
1250 484 94
1250 518 97
1250 643 87
1250 779 15
1250 867 67
1250 1024 90
1250 1149 71
1250 1420 82
1251 38 73
1251 523 54
1251 794 84
1251 926 30
1251 1023 60
1251 1093 92
1251 1107 33
1251 1238 9
1251 1367 27
1252 196 37
1252 304 51
1252 426 62
1252 508 51
1252 697 38
1252 990 80
1252 1053 55
1253 43 17
1253 407 91
1253 464 35
1253 493 15
1253 819 13
1253 1013 70
1253 1049 88
1254 26 54
1254 77 21
1254 170 28
1254 184 95
1254 367 85
1254 429 70
1254 585 58
1254 624 95
1254 676 34
1254 937 27
1254 1080 67
1254 1130 95
1254 1145 62
1254 1300 92
1254 1319 79
1254 1339 78
1255 31 13
1255 59 99
1255 143 47
1255 247 48
1255 323 97
1255 454 48
1255 485 71
1255 554 57
1255 807 32
1255 815 65
1255 1075 68
1255 1207 59
1255 1333 68
1256 145 82
1256 359 1
1256 535 5
1256 654 63
1256 759 97
1256 1023 78
1256 1040 76
1256 1311 42
1256 1370 2
1256 1386 91
1257 362 22
1257 486 58
1257 516 19
1257 524 61
1257 597 71
1257 678 2
1257 687 19
1257 1249 70
1257 1309 31
1258 75 82
1258 216 1
1258 225 59
1258 283 70
1258 442 41
1258 460 34
1258 740 98
1258 889 1
1258 1079 27
1258 1329 38
1258 1367 18
1258 1373 55
1259 31 48
1259 91 52
1259 128 81
1259 143 24
1259 592 22
1259 610 74
1259 642 34
1259 724 25
1259 725 41
1259 799 65
1259 915 45
1259 990 100
1259 999 93
1259 1291 9
1259 1380 69
1260 56 22
1260 78 57
1260 372 5
1260 435 25
1260 451 72
1260 612 95
1260 718 82
1260 737 85
1260 769 42
1260 1063 50
1260 1164 80
1260 1197 25
1260 1386 40
1261 53 79
1261 289 6
1261 526 76
1261 649 34
1261 698 61
1261 703 60
1261 705 85
1261 711 94
1261 914 56
1261 1058 100
1261 1330 60
1261 1389 82
1261 1416 98
1262 152 79
1262 331 34
1262 676 20
1262 767 60
1262 879 59
1262 1286 16
1263 85 98
1263 108 2
1263 187 39
1263 236 100
1263 378 60
1263 478 83
1263 540 47
1263 659 18
1263 785 27
1263 966 85
1263 980 8
1263 1060 95
1263 1101 48
1263 1216 29
1263 1302 69
1264 7 89
1264 33 19
1264 93 14
1264 145 51
1264 210 72
1264 219 32
1264 250 81
1264 481 46
1264 605 46
1264 628 24
1264 716 96
1264 1233 8
1265 63 10
1265 181 28
1265 524 25
1265 818 5
1265 921 44
1265 1235 20
1266 217 28
1266 232 6
1266 298 75
1266 365 68
1266 400 38
1266 547 63
1266 746 11
1266 801 3
1266 888 8
1266 1231 12
1266 1248 40
1266 1275 76
1266 1276 16
1266 1336 73
1267 114 86
1267 194 27
1267 233 48
1267 430 100
1267 450 82
1267 453 50
1267 472 46
1267 537 5
1267 559 51
1267 762 19
1267 874 41
1267 902 81
1267 983 54
1268 227 79
1268 273 94
1268 438 86
1268 452 78
1268 900 59
1268 1011 67
1268 1030 70
1268 1058 99
1268 1243 82
1268 1307 8
1268 1406 37
1269 42 22
1269 101 48
1269 141 48
1269 409 49
1269 675 68
1269 764 2
1269 1035 92
1269 1044 31
1269 1130 19
1269 1169 86
1269 1189 8
1269 1231 78
1270 52 22
1270 91 64
1270 243 3
1270 353 42
1270 531 23
1270 583 17
1270 674 15
1270 748 31
1270 1008 4
1270 1153 15
1270 1208 69
1270 1348 79
1271 94 1
1271 494 43
1271 526 97
1271 540 10
1271 562 71
1271 637 11
1271 765 45
1271 826 38
1271 1039 21
1271 1107 75
1271 1188 100
1271 1374 82
1271 1437 42
1272 89 82
1272 95 31
1272 319 65
1272 505 32
1272 508 92
1272 844 46
1272 850 33
1272 940 19
1272 1146 39
1272 1188 78
1272 1194 26
1273 9 79
1273 137 35
1273 174 41
1273 234 61
1273 369 42
1273 402 5
1273 422 92
1273 805 39
1273 901 76
1273 1112 39
1273 1181 82
1273 1189 27
1273 1306 34
1273 1361 73
1273 1382 37
1274 22 83
1274 53 85
1274 82 67
1274 112 44
1274 155 70
1274 552 8
1274 666 76
1274 778 60
1274 897 54
1274 1000 60
1275 2 57
1275 329 80
1275 466 70
1275 570 62
1275 649 79
1275 661 17
1275 888 36
1275 906 37
1275 1064 76
1275 1178 9
1275 1266 76
1275 1325 35
1275 1413 66
1276 473 77
1276 917 25
1276 1012 44
1276 1266 16
1276 1302 88
1276 1443 4
1277 52 97
1277 64 67
1277 227 80
1277 666 12
1277 751 78
1277 874 24
1277 947 4
1277 999 97
1277 1388 32
1278 228 25
1278 397 99
1278 435 86
1278 514 84
1278 621 84
1278 729 11
1278 782 69
1278 1110 84
1278 1149 92
1278 1295 2
1278 1387 45
1279 225 55
1279 301 52
1279 343 15
1279 450 8
1279 468 99
1279 518 26
1279 619 62
1279 789 11
1279 1395 65
1279 1411 65
1280 60 20
1280 481 71
1280 546 30
1280 852 87
1280 876 60
1280 1016 83
1280 1145 49
1280 1338 37
1280 1365 38
1280 1415 88
1281 19 53
1281 21 70
1281 234 15
1281 269 88
1281 312 1
1281 416 72
1281 432 94
1281 486 40
1281 507 88
1281 637 26
1281 660 21
1281 756 12
1281 841 57
1281 867 1
1281 877 34
1281 1124 89
1282 55 19
1282 122 31
1282 248 36
1282 375 69
1282 458 68
1282 489 80
1282 558 63
1282 836 69
1282 869 90
1282 987 1
1282 1088 60
1282 1099 15
1282 1174 3
1282 1296 63
1282 1374 5
1282 1389 78
1283 48 34
1283 132 62
1283 386 40
1283 541 20
1283 888 16
1283 1138 16
1284 140 4
1284 193 25
1284 239 69
1284 325 86
1284 334 25
1284 370 59
1284 501 58
1284 664 86
1284 768 30
1284 1101 86
1284 1108 44
1284 1139 96
1284 1186 4
1284 1310 98
1285 414 61
1285 438 88
1285 519 53
1285 660 57
1285 764 5
1285 804 51
1285 845 13
1285 1115 32
1285 1165 4
1285 1169 97
1285 1215 88
1285 1378 30
1286 0 46
1286 20 20
1286 215 14
1286 456 1
1286 512 30
1286 589 5
1286 821 64
1286 844 36
